Timestamp,Tx,Ty,Tz,Qw,Qx,Qy,Qz
5618329924125473,0.021208202,-0.0029173475,-0.008656846,0.0052753156,3.0095293E-4,-0.01857084,-0.9998135
5618329957711473,0.021226808,-0.0029391267,-0.008613144,0.005280099,3.074624E-4,-0.018579245,-0.9998133
5618329991300538,0.0211566,-0.0028127246,-0.008788606,0.005279798,3.012044E-4,-0.018630803,-0.9998124
5618330024886538,0.02117033,-0.0028087338,-0.008749067,0.0052800076,2.9282598E-4,-0.018643767,-0.9998121
5618330058472538,0.021181505,-0.0028094244,-0.008718938,0.0052760663,2.9711775E-4,-0.018645883,-0.9998121
5618330092058041,0.021138094,-0.0027712588,-0.008835807,0.0052799843,3.0242722E-4,-0.018657178,-0.9998119
5618330125644041,0.021139948,-0.0027713098,-0.008813898,0.005263362,2.7925125E-4,-0.01864776,-0.9998121
5618330159230041,0.021146294,-0.0027786233,-0.008790661,0.0052508963,2.7543772E-4,-0.018665314,-0.9998119
5618330192813077,0.021120725,-0.002880815,-0.008755347,0.0052633546,3.255757E-4,-0.018696934,-0.9998113
5618330226400077,0.02112698,-0.0029063458,-0.008713112,0.0052602477,3.380084E-4,-0.01860869,-0.99981284
5618330259986077,0.021134576,-0.002941832,-0.008667498,0.0052456865,3.2615545E-4,-0.018613577,-0.99981284
5618330293564225,0.021060001,-0.0029301639,-0.008712665,0.0052564684,3.366219E-4,-0.018604547,-0.99981296
5618330327150225,0.021061976,-0.0029556195,-0.008672196,0.005255131,3.31403E-4,-0.018608361,-0.99981296
5618330360736225,0.021067496,-0.002992258,-0.008633655,0.005255709,3.3660792E-4,-0.01858455,-0.9998134
5618330394323225,0.021075062,-0.0030357647,-0.008596226,0.0052580154,3.3812062E-4,-0.018567353,-0.9998137
5618330427903732,0.021059608,-0.0028952626,-0.008790527,0.0052795755,3.6151055E-4,-0.01854965,-0.9998138
5618330461489732,0.021074858,-0.0029191712,-0.008762353,0.005288318,3.5830843E-4,-0.018580765,-0.9998132
5618330495073618,0.02101753,-0.0027829127,-0.0089326,0.0052847886,3.5794917E-4,-0.018635303,-0.99981225
5618330528659618,0.021022817,-0.00278786,-0.008920607,0.0053081345,3.3699698E-4,-0.018656015,-0.99981177
5618330562245618,0.021031948,-0.0028010316,-0.008911928,0.005319059,3.4129596E-4,-0.01862672,-0.99981236
5618330595832446,0.021065993,-0.0027032543,-0.009028441,0.0053328937,3.8326066E-4,-0.018588215,-0.99981296
5618330629419446,0.021086523,-0.0026915385,-0.009026252,0.0053247716,3.7711044E-4,-0.018618435,-0.99981236
5618330663005446,0.021111647,-0.002688223,-0.009025983,0.0053044353,3.8787606E-4,-0.018615007,-0.9998126
5618330696583832,0.021044426,-0.002679014,-0.0091412645,0.0053338986,3.8516964E-4,-0.018596023,-0.9998127
5618330730169832,0.021062948,-0.002674326,-0.00914715,0.005336768,3.719502E-4,-0.018606126,-0.99981254
5618330763755832,0.021090675,-0.0026776087,-0.009157842,0.0053376234,3.6069378E-4,-0.01859805,-0.9998126
5618330797344858,0.02106591,-0.0026760295,-0.009073971,0.0053662835,3.876884E-4,-0.018603563,-0.99981236
5618330830931858,0.021093177,-0.0026791084,-0.009078923,0.0053426553,3.7608715E-4,-0.018617034,-0.99981236
5618330864517858,0.021122806,-0.0026948368,-0.009089746,0.005364727,3.8834382E-4,-0.018611312,-0.99981236
5618330898099804,0.021026922,-0.00264997,-0.009061657,0.005366535,4.1506835E-4,-0.018619537,-0.9998121
5618330931685804,0.021044163,-0.0026612661,-0.009069604,0.005365818,4.2473595E-4,-0.018644094,-0.99981165
5618330965271804,0.021071116,-0.0026821918,-0.009085445,0.005388446,4.192863E-4,-0.018641412,-0.9998116
5618330998860250,0.020991325,-0.0026470902,-0.009119989,0.0054240157,4.2461744E-4,-0.018651068,-0.99981123
5618331032446250,0.021010367,-0.0026609667,-0.009137391,0.005412993,4.1775452E-4,-0.01865673,-0.9998112
5618331066032250,0.021026213,-0.002684339,-0.009161431,0.005397924,4.0012575E-4,-0.018670857,-0.9998109
5618331099621260,0.02099105,-0.0026332014,-0.009153938,0.005429294,3.873799E-4,-0.018707603,-0.9998101
5618331133207260,0.02099176,-0.0026466036,-0.009174713,0.0054660807,3.7054904E-4,-0.018720627,-0.99980974
5618331166793260,0.020991458,-0.0026712166,-0.009202293,0.005462161,3.7100958E-4,-0.018739969,-0.9998094
5618331200375785,0.020997582,-0.002579195,-0.009192623,0.0054687625,3.6549848E-4,-0.018729538,-0.9998095
5618331233962785,0.02100133,-0.0025869901,-0.009220345,0.00547958,3.5412773E-4,-0.01871118,-0.99980974
5618331267548785,0.021008171,-0.0025974582,-0.0092608575,0.0054766107,3.441705E-4,-0.01871273,-0.99980974
5618331301135068,0.02106281,-0.0024852753,-0.009227157,0.005444372,3.4636026E-4,-0.018700331,-0.9998102
5618331334721068,0.021069713,-0.0024723432,-0.0092659,0.005405546,3.4342823E-4,-0.018697858,-0.99981046
5618331368307068,0.021077212,-0.002466598,-0.009308936,0.0054020593,3.5473984E-4,-0.018678993,-0.9998108
5618331401893068,0.021095166,-0.0024669017,-0.009360816,0.00539468,3.5525905E-4,-0.018663377,-0.9998112
5618331435467222,0.021099912,-0.0025079292,-0.00936476,0.005384638,3.5959552E-4,-0.01861617,-0.999812
5618331469054222,0.021142974,-0.0025185812,-0.009421611,0.005392824,3.4879893E-4,-0.018608242,-0.99981225
5618331502642953,0.021129085,-0.002535463,-0.009389442,0.0054013496,3.898407E-4,-0.01861453,-0.999812
5618331536228953,0.021171112,-0.0025473114,-0.009439022,0.005399867,3.8897595E-4,-0.018605798,-0.9998121
5618331569814953,0.021209694,-0.0025661667,-0.009493917,0.00540046,3.909045E-4,-0.018606484,-0.9998122
5618331603398175,0.021065284,-0.0025690906,-0.009434573,0.00542399,4.1676988E-4,-0.018657863,-0.9998111
5618331636985175,0.02107892,-0.0025785847,-0.009478203,0.005396644,4.1554263E-4,-0.018682808,-0.9998108
5618331670571175,0.021088162,-0.0025955606,-0.00952301,0.005411029,3.9263442E-4,-0.018732995,-0.99980974
5618331704156298,0.021008737,-0.0025786944,-0.009434746,0.0054360926,4.0357304E-4,-0.018790364,-0.99980855
5618331737742298,0.021009317,-0.0025905683,-0.009460428,0.005448495,4.2015105E-4,-0.018796295,-0.9998083
5618331771328298,0.021001192,-0.0026106457,-0.009496802,0.005431431,3.8820645E-4,-0.018793643,-0.9998085
5618331804916641,0.020934602,-0.002610834,-0.009326923,0.005436829,3.695027E-4,-0.018857926,-0.99980724
5618331838502641,0.020907734,-0.0026173987,-0.009340549,0.0054210573,3.6478532E-4,-0.018874288,-0.999807
5618331872089641,0.020880116,-0.0026308487,-0.009356086,0.00540743,3.5311538E-4,-0.018902361,-0.9998066
5618331905667860,0.02093975,-0.0026558961,-0.009205858,0.005424072,3.7650624E-4,-0.018886179,-0.99980676
5618331939253860,0.020930434,-0.0026785906,-0.009196098,0.005398728,3.9401394E-4,-0.018873692,-0.9998071
5618331972839860,0.020908002,-0.0027083086,-0.009188083,0.0054034702,3.9507402E-4,-0.018905312,-0.9998065
5618332006431328,0.020888468,-0.0026790304,-0.009089305,0.00540261,4.0998263E-4,-0.018837929,-0.99980783
5618332040016328,0.02086072,-0.0026991493,-0.00906873,0.005388514,3.945001E-4,-0.018824011,-0.9998082
5618332073603328,0.020834712,-0.0027221723,-0.009044909,0.0053874855,3.8750144E-4,-0.018778801,-0.9998089
5618332107185973,0.020902928,-0.002679836,-0.008966489,0.005387961,3.883436E-4,-0.018779457,-0.99980897
5618332140771973,0.020887258,-0.0026967428,-0.008926803,0.005382125,3.6757858E-4,-0.018768787,-0.99980927
5618332174357973,0.020883529,-0.002720166,-0.008889552,0.0053943098,3.8401713E-4,-0.018823117,-0.9998082
5618332207946110,0.02092519,-0.0026109582,-0.008923017,0.005402223,3.9931317E-4,-0.018816352,-0.9998082
5618332241533110,0.020934721,-0.002612275,-0.00888454,0.0053841146,3.9502187E-4,-0.01888588,-0.9998071
5618332275119110,0.020956365,-0.0026260691,-0.008852826,0.005404516,3.9821398E-4,-0.018858612,-0.9998074
5618332308702346,0.020943267,-0.0025664847,-0.008953871,0.0054177516,4.2364327E-4,-0.018812925,-0.9998083
5618332342288346,0.020967923,-0.0025622374,-0.008920051,0.005408696,4.4552214E-4,-0.01880896,-0.9998083
5618332375874346,0.020997595,-0.0025636554,-0.008892093,0.005411991,4.5655877E-4,-0.01880923,-0.99980843
5618332409457976,0.020905426,-0.0024863621,-0.009076622,0.005425024,4.5340532E-4,-0.01876244,-0.999809
5618332443043976,0.020919371,-0.0024718912,-0.009062504,0.005397996,4.6747574E-4,-0.018775254,-0.999809
5618332476630976,0.020935265,-0.0024664574,-0.009052761,0.00541656,4.684201E-4,-0.018814862,-0.99980813
5618332510217724,0.02086841,-0.0024771062,-0.009177453,0.005431625,4.8397994E-4,-0.0188846,-0.9998067
5618332543803724,0.020880071,-0.0024750682,-0.009179291,0.0054100594,4.7133118E-4,-0.0188919,-0.99980664
5618332577389724,0.020888498,-0.002477741,-0.009186428,0.005390388,4.3875794E-4,-0.018948227,-0.9998058
5618332610965905,0.020845326,-0.0026252794,-0.009092578,0.005403883,4.3549412E-4,-0.018959492,-0.99980545
5618332644551905,0.020842662,-0.0026612468,-0.009086175,0.0054130247,4.3345406E-4,-0.018934578,-0.9998059
5618332678137905,0.020840736,-0.0027108316,-0.00907697,0.005424275,4.169976E-4,-0.018827528,-0.99980783
5618332711721605,0.020862833,-0.0026668946,-0.009034261,0.005420993,4.2310706E-4,-0.018746406,-0.9998095
5618332745307605,0.020862646,-0.0027034762,-0.009011686,0.005419498,4.1545788E-4,-0.018764675,-0.9998091
5618332778893605,0.020872744,-0.0027467874,-0.008995023,0.005419521,4.012226E-4,-0.01883471,-0.99980783
5618332812479605,0.020884767,-0.0028036744,-0.008982446,0.005397668,3.9462792E-4,-0.01885593,-0.9998075
5618332846068318,0.020881684,-0.0026998965,-0.00896516,0.0053904727,4.0196232E-4,-0.018861562,-0.9998075
5618332879655318,0.020896737,-0.0027398427,-0.008946337,0.0054133926,4.0663755E-4,-0.01888892,-0.99980676
5618332913240983,0.02087835,-0.002667931,-0.008976944,0.0054141884,3.9617158E-4,-0.018879056,-0.999807
5618332946826983,0.020892115,-0.0026931893,-0.008960657,0.0054009,3.88243E-4,-0.018887728,-0.9998069
5618332980412983,0.02091625,-0.0027269037,-0.008950199,0.0054005804,3.9934507E-4,-0.018897444,-0.99980676
5618333013996570,0.02091975,-0.002749639,-0.008817078,0.0053726356,3.945916E-4,-0.018854797,-0.99980766
5618333047582570,0.02095855,-0.0027919076,-0.008791979,0.0053743524,3.8449583E-4,-0.018847644,-0.9998078
5618333081168570,0.021000726,-0.0028416584,-0.008770461,0.005387516,4.1479804E-4,-0.018847585,-0.9998077
5618333114746451,0.02093456,-0.0027862515,-0.008761915,0.0053909915,4.003828E-4,-0.018848568,-0.9998077
5618333148332451,0.020967588,-0.002816739,-0.008752685,0.005381724,3.9608032E-4,-0.018815696,-0.99980825
5618333181918451,0.021009762,-0.002848856,-0.008744131,0.0053527206,3.9637065E-4,-0.018822521,-0.9998083
5618333215512237,0.020993847,-0.002714274,-0.008925792,0.0053485027,3.8534263E-4,-0.018784672,-0.99980915
5618333249099237,0.021035157,-0.0027244254,-0.008935049,0.0053529735,3.6016293E-4,-0.01878804,-0.9998091
5618333282684237,0.021079067,-0.002744034,-0.008944601,0.005374871,3.4927507E-4,-0.01877582,-0.99980927
5618333316269270,0.021086669,-0.0026600102,-0.008984289,0.005383096,3.5056286E-4,-0.018735826,-0.9998099
5618333349856270,0.021134008,-0.0026589376,-0.00898986,0.0053900667,3.5218662E-4,-0.018736541,-0.9998097
5618333383442270,0.021180747,-0.002664244,-0.009002326,0.00539237,3.174569E-4,-0.01870647,-0.99981046
5618333417025704,0.021138856,-0.002651181,-0.008937957,0.005439955,3.3693248E-4,-0.018724054,-0.99980974
5618333450611704,0.0211968,-0.0026580095,-0.008947235,0.0054203244,3.3507426E-4,-0.01871556,-0.99981004
5618333484198704,0.021261398,-0.0026679833,-0.008953232,0.0054214653,3.275103E-4,-0.018716931,-0.99981
5618333517776468,0.021156162,-0.002619984,-0.008982429,0.005434097,3.3741049E-4,-0.018705934,-0.9998101
5618333551362468,0.021209762,-0.002627996,-0.0089895,0.005389753,3.1055487E-4,-0.01863432,-0.99981177
5618333584948468,0.021278838,-0.002640652,-0.008993885,0.0053841406,3.0216575E-4,-0.018622011,-0.999812
5618333618535360,0.021190638,-0.0026182602,-0.009017929,0.005376586,3.1560892E-4,-0.018618435,-0.999812
5618333652121360,0.021264121,-0.0026218318,-0.009023653,0.0053875456,3.104047E-4,-0.018637031,-0.99981165
5618333685707360,0.021354409,-0.0026273055,-0.009024371,0.0053897966,3.1482917E-4,-0.018647254,-0.9998115
5618333719286744,0.02121213,-0.0025949592,-0.00901655,0.005385123,3.0837837E-4,-0.018689632,-0.9998107
5618333752872744,0.021296177,-0.0025919764,-0.009009089,0.005394371,3.079928E-4,-0.018715769,-0.9998102
5618333786458744,0.02138502,-0.0025943206,-0.008999005,0.0053965217,3.110047E-4,-0.018704921,-0.99981046
5618333820048070,0.021249298,-0.0025799081,-0.009013125,0.0054083555,3.281678E-4,-0.018712372,-0.9998101
5618333853634070,0.021323493,-0.0025733148,-0.009008122,0.005413374,3.0478346E-4,-0.018735826,-0.9998097
5618333887221070,0.021408888,-0.0025752222,-0.009002022,0.005413322,2.856825E-4,-0.018757224,-0.9998094
5618333920813039,0.02129103,-0.002562624,-0.009032534,0.0054256413,2.977997E-4,-0.01876074,-0.9998092
5618333954400039,0.021360455,-0.0025605573,-0.009021743,0.0054201204,2.9106974E-4,-0.018743515,-0.9998096
5618333987986039,0.021428753,-0.0025668372,-0.009000441,0.0054013273,2.840627E-4,-0.018739998,-0.9998097
5618334021573867,0.021285783,-0.0025357928,-0.009106631,0.005414669,3.1049876E-4,-0.018746525,-0.9998095
5618334055159867,0.021339912,-0.0025323464,-0.009097959,0.0054066814,3.1259004E-4,-0.01874426,-0.9998096
5618334088745867,0.02139787,-0.0025422848,-0.0090859635,0.0054079974,3.0360254E-4,-0.018714339,-0.9998101
5618334122331139,0.021240072,-0.0025381383,-0.00916299,0.0054081734,3.2460853E-4,-0.018722326,-0.9998101
5618334155917139,0.021266576,-0.0025407479,-0.009160804,0.00539517,3.30389E-4,-0.018725753,-0.9998101
5618334189503139,0.021288289,-0.002553224,-0.009150131,0.0053976243,3.4394907E-4,-0.01872769,-0.99981
5618334223089816,0.021078816,-0.002635162,-0.009014747,0.005425281,3.58762E-4,-0.01874125,-0.9998096
5618334256675816,0.021065647,-0.0026630047,-0.009007308,0.005439939,3.6021788E-4,-0.018744767,-0.99980944
5618334290261816,0.021054322,-0.0027029996,-0.009000388,0.0054623513,3.6809896E-4,-0.018730551,-0.9998096
5618334323838881,0.020975258,-0.002589854,-0.0089231655,0.005464947,3.7076115E-4,-0.018721938,-0.9998096
5618334357425881,0.020961046,-0.0026053875,-0.0089126825,0.0054649347,3.7130527E-4,-0.01873687,-0.9998094
5618334391011881,0.020951847,-0.002629823,-0.008902902,0.005459625,3.7794933E-4,-0.018732488,-0.99980944
5618334424610155,0.021006964,-0.0024607084,-0.009067432,0.0054657077,3.8516498E-4,-0.018716246,-0.99980986
5618334458196155,0.021018589,-0.0024464242,-0.009080768,0.0054586306,3.7613628E-4,-0.018711418,-0.99980986
5618334491783155,0.02103617,-0.0024389687,-0.0090926085,0.0054630637,3.8423343E-4,-0.018707752,-0.99981
5618334525366910,0.021058435,-0.0024098225,-0.009172582,0.0054259375,3.864381E-4,-0.018733025,-0.99980974
5618334558952910,0.021086022,-0.002395345,-0.009187046,0.005414442,3.7344848E-4,-0.018743634,-0.9998096
5618334592539910,0.021112984,-0.0023883479,-0.009203069,0.005439965,3.831142E-4,-0.018711716,-0.9998101
5618334626114011,0.021070847,-0.0025558209,-0.009011151,0.005415761,3.6834297E-4,-0.0187428,-0.9998096
5618334659700011,0.021097088,-0.0025664987,-0.009010942,0.0054192776,3.9320998E-4,-0.018740356,-0.99980956
5618334693286011,0.021128753,-0.0025819582,-0.009021233,0.005417538,3.90918E-4,-0.018719941,-0.99981
5618334726870846,0.02104892,-0.0026613527,-0.008898857,0.0054094233,3.7748832E-4,-0.018752366,-0.9998094
5618334760456846,0.021062886,-0.002687243,-0.00889628,0.00540102,3.843892E-4,-0.018740624,-0.9998096
5618334794042846,0.02107894,-0.0027211683,-0.008893704,0.0054091783,3.844737E-4,-0.018749774,-0.99980944
5618334827628413,0.020996412,-0.0026668184,-0.009007222,0.0054283645,3.78198E-4,-0.01876828,-0.999809
5618334861214413,0.020989385,-0.0026948699,-0.009009006,0.005442177,3.7369574E-4,-0.018795907,-0.9998085
5618334894801987,0.020944316,-0.0026323698,-0.009018193,0.0054390645,3.991169E-4,-0.018847167,-0.99980754
5618334928387987,0.02093531,-0.002645961,-0.009014186,0.0054528513,3.921017E-4,-0.018873185,-0.9998069
5618334961974987,0.020925017,-0.002665537,-0.0090148095,0.0054937224,4.0931953E-4,-0.018943816,-0.99980545
5618334995560987,0.020913024,-0.0026954508,-0.009019403,0.005456808,3.9120694E-4,-0.018959552,-0.9998052
5618335029145448,0.02093869,-0.0026633425,-0.00896515,0.0054155365,3.76357E-4,-0.018940926,-0.9998058
5618335062731448,0.020926414,-0.0026740239,-0.008960358,0.005407082,4.0225266E-4,-0.018963039,-0.9998054
5618335096317448,0.020908058,-0.0026873401,-0.008958873,0.005420698,4.0564686E-4,-0.018923849,-0.99980605
5618335129903994,0.020914476,-0.0026905264,-0.008910548,0.005434799,4.0836446E-4,-0.018837512,-0.9998078
5618335163488994,0.02089533,-0.0027010061,-0.008906681,0.005426255,4.1239173E-4,-0.018779874,-0.9998088
5618335197075994,0.020879613,-0.0027097878,-0.008902403,0.0054189134,4.06401E-4,-0.018764436,-0.9998091
5618335230658015,0.020916583,-0.002643029,-0.008959796,0.0054020667,3.9049634E-4,-0.018725634,-0.99980986
5618335264244015,0.020910176,-0.00263307,-0.008966334,0.0053647324,3.789533E-4,-0.018658698,-0.99981135
5618335297830015,0.020910665,-0.0026246116,-0.0089726485,0.0053565754,3.8522366E-4,-0.018675238,-0.9998112
5618335331408636,0.020981058,-0.002684896,-0.008923609,0.0053562587,3.8971123E-4,-0.018691897,-0.9998108
5618335364995636,0.020998335,-0.0026841357,-0.008920859,0.0053416304,3.80693E-4,-0.01866275,-0.9998115
5618335398581636,0.02102229,-0.0026824912,-0.008914349,0.0053158444,3.7020305E-4,-0.018574297,-0.99981326
5618335432169089,0.021090679,-0.00268401,-0.009004894,0.005337678,4.1263038E-4,-0.018519133,-0.99981403
5618335465755089,0.021131663,-0.0026783096,-0.009002346,0.0053097336,4.1588186E-4,-0.018463552,-0.9998153
5618335499341089,0.02117954,-0.0026801259,-0.0089909695,0.005290113,4.1747652E-4,-0.018435985,-0.99981594
5618335532913561,0.02110403,-0.0026934443,-0.009112185,0.0053102775,4.1644042E-4,-0.018452585,-0.9998155
5618335566499561,0.021148283,-0.0026994743,-0.0091067795,0.0052885665,4.211804E-4,-0.01842606,-0.9998162
5618335600086561,0.021208124,-0.0027016304,-0.009091945,0.0052877264,4.3046428E-4,-0.01845619,-0.9998156
5618335633681677,0.021068314,-0.0027475522,-0.009121128,0.0052887388,4.4004642E-4,-0.018480152,-0.9998151
5618335667267677,0.021114085,-0.00275851,-0.009110153,0.0052877106,4.2442768E-4,-0.018485963,-0.99981505
5618335700853677,0.02116641,-0.002775037,-0.009099011,0.005298783,4.059153E-4,-0.018535316,-0.9998141
5618335734453517,0.02105729,-0.0027658013,-0.009114156,0.0053057238,3.9772922E-4,-0.018552095,-0.9998137
5618335768039517,0.021087809,-0.0027902045,-0.009112343,0.005326042,4.0158327E-4,-0.01855433,-0.99981356
5618335801624517,0.021127352,-0.002824714,-0.009107563,0.0053639244,4.006389E-4,-0.018551111,-0.99981344
5618335835212555,0.021024607,-0.0027053212,-0.009043432,0.005373085,3.8339803E-4,-0.018602133,-0.99981236
5618335868798555,0.021051886,-0.0027200826,-0.009034986,0.005376091,3.5885698E-4,-0.018646926,-0.99981153
5618335902384555,0.021075537,-0.0027512056,-0.009023328,0.005371486,3.5580527E-4,-0.018596143,-0.9998125
5618335935976459,0.02105513,-0.0026791513,-0.0089782365,0.0053455215,3.8346928E-4,-0.018559992,-0.9998134
5618335969563459,0.021076966,-0.0027011968,-0.008972559,0.0053242096,3.9896555E-4,-0.018539041,-0.9998138
5618336003149459,0.021105759,-0.0027290145,-0.008960768,0.005351174,4.118923E-4,-0.018564016,-0.9998133
5618336036735459,0.021138698,-0.0027688253,-0.008952467,0.0053409413,4.12273E-4,-0.018615901,-0.9998123
5618336070308326,0.021040795,-0.0027705005,-0.009024823,0.0053298883,3.9641745E-4,-0.018598735,-0.99981266
5618336103894326,0.021050837,-0.0028122847,-0.009017434,0.0053309537,3.7941616E-4,-0.018559515,-0.9998134
5618336137482055,0.021030504,-0.0027742558,-0.008992579,0.005369249,3.9955904E-4,-0.018565416,-0.9998131
5618336171068055,0.021037878,-0.002802901,-0.0089882035,0.0053532775,4.2231707E-4,-0.018562973,-0.99981314
5618336204655055,0.021053601,-0.0028380845,-0.008981316,0.005346494,4.1953637E-4,-0.018514842,-0.99981415
5618336238234797,0.02100343,-0.0027348783,-0.009039056,0.005352479,4.3855188E-4,-0.018490136,-0.99981457
5618336271820797,0.021012997,-0.0027543516,-0.009037684,0.0053558145,4.238349E-4,-0.018479705,-0.99981475
5618336305406797,0.021024566,-0.0027790759,-0.009032047,0.0053498317,4.2072427E-4,-0.018436372,-0.9998155
5618336338991411,0.021011988,-0.0026923018,-0.009111275,0.005357695,4.2078714E-4,-0.01848039,-0.99981475
5618336372578411,0.02102348,-0.0026960953,-0.009118782,0.0053405664,4.2661652E-4,-0.018499434,-0.99981445
5618336406163411,0.021035273,-0.002698848,-0.009125988,0.00532524,4.298056E-4,-0.018504977,-0.9998145
5618336439750179,0.021007314,-0.0027447804,-0.009085806,0.0053318273,4.2658765E-4,-0.018508315,-0.9998143
5618336473336179,0.021016387,-0.0027566191,-0.0090884045,0.0053266515,4.3512834E-4,-0.018481791,-0.9998149
5618336506922179,0.02103168,-0.0027734688,-0.009088559,0.005353702,4.4369907E-4,-0.018480748,-0.99981475
5618336540502895,0.020969588,-0.0027136067,-0.009025695,0.005342704,4.4454588E-4,-0.018481046,-0.99981487
5618336574088895,0.020976719,-0.0027136675,-0.009021041,0.0053490847,4.7205482E-4,-0.018469304,-0.99981487
5618336607675895,0.020988988,-0.0027168528,-0.009018562,0.005363244,4.7283666E-4,-0.018425733,-0.9998157
5618336641265884,0.020930473,-0.0025446303,-0.009228509,0.005375528,4.8718345E-4,-0.018395245,-0.9998161
5618336674851884,0.020939384,-0.0025242046,-0.009256445,0.00538909,4.906696E-4,-0.018386334,-0.9998162
5618336708437884,0.020953218,-0.0025081197,-0.009286476,0.005397262,5.104805E-4,-0.018383801,-0.99981624
5618336742027304,0.020889837,-0.0024486494,-0.009381562,0.005370018,5.1872246E-4,-0.018338203,-0.99981713
5618336775613304,0.020896107,-0.002419091,-0.009419524,0.0053687193,4.985831E-4,-0.018355966,-0.9998169
5618336809199304,0.020905063,-0.0023903707,-0.009461774,0.0053444365,4.7557615E-4,-0.01834777,-0.99981725
5618336842766595,0.020960148,-0.0025905406,-0.009271526,0.005318488,4.506372E-4,-0.018376887,-0.99981683
5618336876352595,0.020990195,-0.0025935273,-0.009295556,0.005300238,4.5380928E-4,-0.018386155,-0.9998168
5618336909938595,0.021029454,-0.0026053141,-0.009320244,0.0052958336,4.5910687E-4,-0.018369377,-0.9998171
5618336943532752,0.021036988,-0.0027224175,-0.009180832,0.005265237,4.4499827E-4,-0.018380046,-0.99981713
5618336977119752,0.021085406,-0.0027587372,-0.009187613,0.005265941,4.2673317E-4,-0.018309802,-0.9998183
5618337010705752,0.021142539,-0.002799321,-0.0091963485,0.0052402494,4.1653984E-4,-0.018290728,-0.9998188
5618337044287499,0.021129632,-0.002759065,-0.009196807,0.005247277,4.2545493E-4,-0.018321484,-0.9998182
5618337077874499,0.021199087,-0.002786265,-0.009190919,0.005248923,4.1766278E-4,-0.018363565,-0.9998174
5618337111460499,0.02127498,-0.002817173,-0.009184819,0.005247199,3.9893738E-4,-0.018426806,-0.9998164
5618337145040986,0.021169351,-0.002771222,-0.009255016,0.005273273,4.0036836E-4,-0.018389732,-0.9998169
5618337178626986,0.021222418,-0.0027998455,-0.009251761,0.0052806083,4.2080763E-4,-0.018389404,-0.99981683
5618337212213986,0.021276355,-0.002836087,-0.009251906,0.005289348,4.2045233E-4,-0.018341571,-0.9998176
5618337245795088,0.021084378,-0.0028153914,-0.009152076,0.0052896156,4.287744E-4,-0.018366992,-0.9998172
5618337279381088,0.02111669,-0.0028416496,-0.009135788,0.005288582,4.2750128E-4,-0.0183191,-0.9998181
5618337312967088,0.021155385,-0.0028722514,-0.009122018,0.0052853767,4.3927878E-4,-0.018243968,-0.99981946
5618337346549728,0.021011084,-0.002760509,-0.009060277,0.005298017,4.262817E-4,-0.018298268,-0.99981844
5618337380135728,0.021035148,-0.0027738023,-0.009040569,0.005287654,4.2644097E-4,-0.01828733,-0.9998187
5618337413721728,0.021064855,-0.0027973398,-0.009023145,0.0052883606,4.1862624E-4,-0.01823473,-0.99981964
5618337447314423,0.021082683,-0.002716838,-0.0090547595,0.005282396,4.3941662E-4,-0.018206269,-0.99982023
5618337480900423,0.021123463,-0.0027176172,-0.0090389615,0.005287706,4.3258094E-4,-0.018211365,-0.9998201
5618337514486423,0.02116747,-0.0027257649,-0.009025563,0.0052721864,3.960065E-4,-0.018223464,-0.99981993
5618337548075157,0.021145742,-0.002701989,-0.009073732,0.005251715,3.844276E-4,-0.018238991,-0.99981976
5618337581661157,0.021192549,-0.002710354,-0.0090499595,0.005270389,4.0681963E-4,-0.018217117,-0.99982
5618337615248157,0.021249803,-0.0027269665,-0.00902791,0.00528567,4.2187842E-4,-0.018202364,-0.9998203
5618337648819701,0.02107567,-0.002752834,-0.009020074,0.005295622,4.4123386E-4,-0.018250048,-0.99981934
5618337682405701,0.021114659,-0.0027735322,-0.00899439,0.0052977,4.4863345E-4,-0.018209308,-0.99982
5618337715991701,0.021157853,-0.0028075408,-0.008977398,0.0052748993,4.5114174E-4,-0.018169612,-0.9998208
5618337749570498,0.020983163,-0.0027673794,-0.00901249,0.0052786,4.6229223E-4,-0.018221676,-0.99981993
5618337783156498,0.021005372,-0.0028024106,-0.008992757,0.0052681305,4.7475938E-4,-0.018212616,-0.99982005
5618337816742498,0.021032397,-0.0028499318,-0.0089756865,0.005291949,4.8959604E-4,-0.018216997,-0.9998199
5618337850333212,0.020951368,-0.0027364022,-0.00904284,0.0053141466,5.193618E-4,-0.018213809,-0.9998198
5618337883919212,0.020976655,-0.0027631624,-0.0090271905,0.0053318287,5.121967E-4,-0.01825136,-0.999819
5618337917505212,0.021005703,-0.002791246,-0.009022848,0.0053508845,5.043731E-4,-0.01824838,-0.999819
5618337951093699,0.020929463,-0.0026173363,-0.009120579,0.005345498,4.943034E-4,-0.018254578,-0.999819
5618337984679699,0.020948403,-0.0026135328,-0.009132256,0.005334679,5.021321E-4,-0.01820466,-0.9998199
5618338018265699,0.020971395,-0.0026087114,-0.009147309,0.0053459536,5.162887E-4,-0.01820755,-0.99981976
5618338051849241,0.020857261,-0.0025939485,-0.009063423,0.0053357384,5.131401E-4,-0.01824236,-0.99981916
5618338085436241,0.020866092,-0.0025769644,-0.0090711955,0.0053490787,5.148216E-4,-0.018253714,-0.9998189
5618338119022241,0.020878231,-0.0025680382,-0.009091182,0.0053453892,5.2140816E-4,-0.018272907,-0.99981856
